city,sub_location,display_name,name_ar,name_en,poi_name,category,latitude,longitude,dist_to_center_m
Jenin,الألمانية,العقبة - الغور,العقبة - الغور,,Aqqaba - Al Ghour,unclassified,32.3366731,35.3638949,594
Jenin,Jenin City,شارع إبن النفيس,شارع إبن النفيس,,Ibn Al-Nafis,residential,32.4599255,35.2938674,410
Jenin,عجة,سكة حديد العفولة- نابلس القديمة,سكة حديد العفولة- نابلس القديمة,,Old Afula-Nablus Railway,residential,32.3581312,35.1895796,679
Jenin,سيلة الظهر,سيلة الظهر,سيلة الظهر,Silet Aldaher,Silet Aldaher,tertiary,32.3309752,35.1802678,1340
Jenin,برقين,شارع برقين - يعبد,شارع برقين - يعبد,,Burken - Yaabad Main,secondary,32.456982,35.2473715,1250
Jenin,برقين,برقين,برقين,,Borqen,residential,32.4568483,35.2613157,96
Jenin,سيريس,صالة حلا للمناسبات,صالة حلا للمناسبات,Hala Hall,صالة حلا للمناسبات,townhall,32.3385711,35.2835927,1365
Jenin,سيريس,شارع صلاح الدين,شارع صلاح الدين,Sharia Salah Al-Din,شارع صلاح الدين,residential,32.3291131,35.2917044,140
Jenin,سيريس,شارع سيريس الرئيسي,شارع سيريس الرئيسي,Seres Main Street Road,شارع سيريس الرئيسي,secondary,32.3292332,35.2924907,196
Jenin,سيريس,شارع عمر المختار,شارع عمر المختار,Sharia Omar Al-Mukhtar,شارع عمر المختار,tertiary,32.3261132,35.2920395,233
Jenin,سيريس,شارع وسط البلد,شارع وسط البلد,,شارع وسط البلد,tertiary,32.3276248,35.2907667,48
Jenin,Jenin City,شارع الجامعة,شارع الجامعة,,Aljam'a,residential,32.4651426,35.2940427,490
Jenin,Jenin City,موقف جنين للسيارات,موقف جنين للسيارات,Jenin car parking,موقف جنين للسيارات,parking,32.464543,35.2975731,296
Jenin,Jenin City,موقف سيارات بالاجرة,موقف سيارات بالاجرة,car Parking,موقف سيارات بالاجرة,parking,32.4639162,35.2967357,239
Jenin,Jenin City,موقف سيارات بالاجرة,موقف سيارات بالاجرة,Car Parking,موقف سيارات بالاجرة,parking,32.4645204,35.2967383,303
Jenin,Jenin City,دجاج كنتاكي - جنين,دجاج كنتاكي - جنين,KFC - Jenin,دجاج كنتاكي - جنين,fast_food,32.4644461,35.2943053,418
Jenin,Jenin City,كراج سيارات قرى غرب جنين,كراج سيارات قرى غرب جنين,Jenin west villages Bus Station,كراج سيارات قرى شمال جنين,bus_station,32.4640403,35.2976532,240
Jenin,Jenin City,كراج جنين المركزي,كراج جنين المركزي,Jenin Central Bus Station,كراج جنين المركزي,bus_station,32.4611948,35.298303,103
Jenin,السويطات,شارع اسكان الحنون,شارع اسكان الحنون,,شارع اسكان الحنون,residential,32.4389531,35.3015496,854
Jenin,السويطات,شارع خاص,شارع خاص,,شارع خاص,residential,32.4373346,35.3029942,1010
Jenin,الزبابدة,طريق مدرسة البنات,طريق مدرسة البنات,,طريق مدرسة البنات,residential,32.3845027,35.324186,139
Jenin,عين إبراهيم,القدس,القدس,Al-Quds,القدس,tertiary,32.5298775,35.1552126,1062
Jenin,عين إبراهيم,القدس,القدس,Al-Quds,القدس,tertiary,32.5313221,35.1525828,769
Jenin,عين إبراهيم,القدس,القدس,Al-Quds,القدس,tertiary,32.5298694,35.1551352,1057
Jenin,عين إبراهيم,القدس,القدس,Al-Quds,القدس,tertiary,32.5279141,35.1563275,1282
Jenin,عين إبراهيم,الظهر,الظهر,Al-Zahir,الظهر,tertiary,32.532513,35.1571449,1086
Jenin,عين إبراهيم,الظهر,الظهر,Al-Zahir,الظهر,tertiary,32.5326213,35.1570895,1077
Jenin,عين إبراهيم,دوار الشهيد,دوار الشهيد,,دوار الشهيد,tertiary,32.5305491,35.1534383,885
Jenin,عين إبراهيم,المدينة,المدينة,Al-Madina,المدينة,tertiary,32.5314723,35.1517634,699
Jenin,برطعة,شارع المحبة,شارع المحبة,,شارع المحبة,residential,32.4716771,35.0813653,892
Jenin,جبع,شارع,شارع,,شارع,service,32.3243587,35.2173153,407
Jenin,صيدا,كفر راعي,كفر راعي,,Kofur Ra'i,residential,32.390021,35.1410381,2119
Jenin,الرامة,كفر راعي,كفر راعي,,Kofur Ra'i,tertiary,32.3645875,35.1647175,1110
Jenin,الرامة,شارع المدرسة,شارع المدرسة,,شارع المدرسة,residential,32.3579609,35.1718287,223
Jenin,الجديدة,مغسلة الكرمل,مغسلة الكرمل,Al-Karmel car wash,مغسلة الكرمل,car_wash,32.3330826,35.2984663,337
Jenin,عين إبراهيم,المدينة,المدينة,Al-Madina,المدينة,tertiary,32.5325778,35.1488535,423
Jenin,الجلمة,منطقة الجلمة,منطقة الجلمة,Al Jalameh zone,منطقة الجلمة,tertiary,32.5085727,35.3126077,61
Jenin,الجلمة,منطقة الجلمة,منطقة الجلمة,Al Jalameh zone,منطقة الجلمة,tertiary,32.5082673,35.3127196,57
Jenin,دير أبو ضعيف,ابو ضعيف,ابو ضعيف,,Abu Da'eef,tertiary,32.4572582,35.3634318,231
Jenin,فقوعة,الى قرية جلبون,الى قرية جلبون,To Jalpoon village,To Jalpoon village,unclassified,32.4839487,35.4016711,727
Jenin,دير أبو ضعيف,ابو ضعيف,ابو ضعيف,,Abu Da'eef,residential,32.4532141,35.3660081,280
Jenin,دير أبو ضعيف,ابو ضعيف,ابو ضعيف,,Abu Da'eef,residential,32.4517367,35.3665374,449
Jenin,أم التوت,منطقة ام التوت,منطقة ام التوت,,Om el Toot zone,residential,32.4317709,35.3447637,100
Jenin,Jenin City,منطقة الشهداء,منطقة الشهداء,,Al-Shuhada,residential,32.4277456,35.2753499,99
Jenin,المغير,منطقة المغير,منطقة المغير,,al Moghair area,tertiary,32.4217086,35.3852606,94
Jenin,المغير,منطقة المغير,منطقة المغير,,al Moghair area,residential,32.421055,35.3840843,203
Jenin,تلفيت,الجامعة العربية الامريكية - جنين,الجامعة العربية الامريكية - جنين,Arab American University - Jenin,الجامعة العربية الامريكية - جنين,university,32.4072575,35.3435885,377
Jenin,مركة,منطة مركة,منطة مركة,,Merka area,tertiary,32.3972221,35.2390415,65
Jenin,مركة,منطة مركة,منطة مركة,Merka area,Merka area,unclassified,32.3965946,35.237675,100
Jenin,رابا,منطقة رابا,منطقة رابا,,Raba area,residential,32.3883605,35.3799316,201
Jenin,صير,منطقة صير,منطقة صير,,Sair area,residential,32.3629191,35.3152517,90
Jenin,صير,منطقة صير,منطقة صير,,Sair area,tertiary,32.3647414,35.3135704,175
Jenin,صير,منطقة صير,منطقة صير,,Sair area,tertiary,32.3610349,35.3164355,318
Jenin,عجة,منطقة عجة,منطقة عجة,,Ejah Area,residential,32.3606651,35.1955018,96
Jenin,عنزة,منطقة عنزة,منطقة عنزة,Anzah Area,Anzah Area,tertiary,32.3602005,35.2194574,125
Jenin,عنزة,منطقة عنزة,منطقة عنزة,Anzah Area,Anzah Area,living_street,32.3596357,35.2189355,142
Jenin,صانور,منطقة صانور,منطقة صانور,,Sanoor Area,residential,32.3584718,35.2448472,212
Jenin,المغير,طريق الى المغير,طريق الى المغير,,Main Road to al Moghayair,residential,32.4211835,35.3865874,44
Jenin,ميثلون,الظهره,الظهره,,Edh Dhara,residential,32.3363612,35.2695108,1336
Jenin,سيريس,صالة الملوك,صالة الملوك,Al-Molook hall,صالة الملوك,townhall,32.3258602,35.2906158,242
Jenin,عين إبراهيم,الخندق,الخندق,Al Handaq,الخندق,residential,32.5311408,35.153931,882
Jenin,عين إبراهيم,الخندق,الخندق,Al Handaq,الخندق,residential,32.5310558,35.1540371,896
Jenin,الجديدة,شارع الجديدة,شارع الجديدة,,Aljadedeh st,residential,32.3322245,35.3028697,429
Jenin,الجديدة,شارع الجديدة,شارع الجديدة,,Aljadeda,residential,32.3336531,35.3022355,263
Jenin,الجديدة,شارع الجديدة,شارع الجديدة,,Aljadeda,residential,32.3331047,35.3035182,389
Jenin,الجديدة,Aljadedeh,Aljadedeh,,Aljadedeh,residential,32.3337539,35.3051409,475
Jenin,سيريس,شارع سيريس,شارع سيريس,Seres,شارع سيريس,tertiary,32.3287229,35.2925556,167
Jenin,الجديدة,مطعم كرانشي تشكن,مطعم كرانشي تشكن,,مطعم كرانشي تشكن,fast_food,32.334991,35.3007657,65
Jenin,الجديدة,ملحمة العميد,ملحمة العميد,,ملحمة العميد,butcher,32.3350352,35.3007856,61
Jenin,الجديدة,خضار وفواكه الوسيم,خضار وفواكه الوسيم,,خضار وفواكه الوسيم,greengrocer,32.33512,35.300821,54
Jenin,الجديدة,فلافل وحمص رمزي,فلافل وحمص رمزي,,فلافل وحمص رمزي,fast_food,32.3352144,35.3008763,48
Jenin,الجديدة,مقبرة مغلقة,مقبرة مغلقة,,مقبرة مغلقة,grave_yard,32.335801,35.3009622,48
Jenin,الجديدة,ميني ماركت باب الحارة,ميني ماركت باب الحارة,,ميني ماركت باب الحارة,supermarket,32.3371753,35.2991708,223
Jenin,الجديدة,عيادة الجديدة,عيادة الجديدة,,عيادة الجديدة,clinic,32.3373689,35.3000613,208
Jenin,الجديدة,مجلس قروي الجديدة,مجلس قروي الجديدة,,مجلس قروي الجديدة,townhall,32.3372963,35.3001512,198
Jenin,الجديدة,ميني ماركت علي,ميني ماركت علي,,ميني ماركت علي,supermarket,32.3366025,35.2986534,213
Jenin,الجديدة,مقبرة مغلقة,مقبرة مغلقة,,مقبرة مغلقة,grave_yard,32.3357674,35.3005161,25
Jenin,الجديدة,دواجن الأدهم (الفرع الأول),دواجن الأدهم (الفرع الأول),,دواجن الأدهم (الفرع الأول),butcher,32.3363698,35.3012375,112
Jenin,الجديدة,مطبعة الأمير,مطبعة الأمير,,مطبعة الأمير,copyshop,32.3363217,35.3014043,118
Jenin,الجديدة,بقالة أبو محمد,بقالة أبو محمد,,بقالة أبو محمد,supermarket,32.3363495,35.3013238,115
Jenin,الجديدة,بقالة الأمانة,بقالة الأمانة,,بقالة الأمانة,supermarket,32.3362972,35.3014679,120
Jenin,الجديدة,مقبرة مغلقة,مقبرة مغلقة,,مقبرة مغلقة,grave_yard,32.3377516,35.3002646,247
Jenin,الجديدة,مقبرة مغلقة,مقبرة مغلقة,,مقبرة مغلقة,grave_yard,32.3375769,35.2999343,233
Jenin,الجديدة,مكتب تكسي الجديدة,مكتب تكسي الجديدة,,مكتب تكسي الجديدة,taxi,32.3361953,35.3011469,91
Jenin,الجديدة,سوبر ماركت الزيتونة,سوبر ماركت الزيتونة,,سوبر ماركت الزيتونة,supermarket,32.3352872,35.3016346,106
Jenin,الجديدة,شارع الجديدة - سيريس,شارع الجديدة - سيريس,,شارع الجديدة - سيريس,secondary,32.3336871,35.2994335,232
Jenin,الجديدة,عبيدة مول,عبيدة مول,,عبيدة مول,supermarket,32.3350359,35.3005641,57
Jenin,الجديدة,المقبرة الجديدة,المقبرة الجديدة,,المقبرة الجديدة,grave_yard,32.3332328,35.3014488,271
Jenin,الجديدة,مخبز ومعجنات التنور,مخبز ومعجنات التنور,,مخبز ومعجنات التنور,bakery,32.339518,35.3025127,478
Jenin,الجديدة,ابو الكامل للادوات الزراعية و المعدات الصحية,ابو الكامل للادوات الزراعية و المعدات الصحية,,ابو الكامل للادوات الزراعية و المعدات الصحية,hardware,32.3396405,35.3025885,494
Jenin,الجديدة,المنار للأجهزة الكهربائية,المنار للأجهزة الكهربائية,,المنار للأجهزة الكهربائية,electronics,32.3393212,35.3023723,453
Jenin,الجديدة,TopCar مغسلة,TopCar مغسلة,,TopCar مغسلة,car_wash,32.3389851,35.3022169,413
Jenin,الجديدة,مطعم الزاتشي,مطعم الزاتشي,,مطعم الزاتشي,restaurant,32.3396072,35.3021991,477
Jenin,الجديدة,مول التوفير,مول التوفير,,مول التوفير,mall,32.3394466,35.302086,457
Jenin,الجديدة,محمص الأقصى,محمص الأقصى,,محمص الأقصى,coffee,32.3395631,35.3021732,472
Jenin,الجديدة,ملحمة المثلث,ملحمة المثلث,,ملحمة المثلث,butcher,32.3398282,35.3023125,504
Jenin,الجديدة,شاورما المثلث,شاورما المثلث,,شاورما المثلث,fast_food,32.3397966,35.3024097,504
Jenin,الجديدة,حمص وفلافل المثلث,حمص وفلافل المثلث,,حمص وفلافل المثلث,fast_food,32.3397433,35.3023594,497
Jenin,الجديدة,مطعم الزاتشي,مطعم الزاتشي,,مطعم الزاتشي,restaurant,32.3399783,35.3025119,526
Jenin,الجديدة,مقهى واستراحه الكينا,مقهى واستراحه الكينا,,مقهى واستراحه الكينا,cafe,32.3401664,35.3021204,534
Jenin,الجديدة,كراج الربيع,كراج الربيع,,كراج الربيع,car_repair,32.339912,35.3018704,501
Jenin,الجديدة,ديوان عشيرة القلالوة,ديوان عشيرة القلالوة,,ديوان عشيرة القلالوة,conference_centre,32.3402413,35.3024661,552
Jenin,الجديدة,روضة ومدرسة الجديدة الإسلامية,روضة ومدرسة الجديدة الإسلامية,,روضة ومدرسة الجديدة الإسلامية,school,32.3426896,35.3025808,817
Jenin,الجديدة,شارع الجديدة,شارع الجديدة,,Aljadedeh st,residential,32.3358171,35.3103058,917
Jenin,الجديدة,شارع الفارعة - الجديدة,شارع الفارعة - الجديدة,,Al-Jadeedah - Al-Far'a,residential,32.3281953,35.3118695,1341
Jenin,الجديدة,دواجن المزرعة,دواجن المزرعة,,دواجن المزرعة,butcher,32.33495,35.3007475,69
Jenin,الجديدة,صيدلية الجديدة,صيدلية الجديدة,New Pharmacy,صيدلية الجديدة,pharmacy,32.3349149,35.300728,72
Jenin,الجديدة,صالون بانوراما للرجال,صالون بانوراما للرجال,,صالون بانوراما للرجال,hairdresser,32.3363606,35.301528,129
Jenin,الجديدة,ملحمة البلد,ملحمة البلد,,ملحمة البلد,butcher,32.3362683,35.30099,90
Jenin,الجديدة,عماد لأدوات البناء,عماد لأدوات البناء,,عماد لأدوات البناء,hardware,32.3383886,35.3017475,335
Jenin,الجديدة,عيادة ومنزل الدكتور سامر,عيادة ومنزل الدكتور سامر,,عيادة ومنزل الدكتور سامر,clinic,32.3395717,35.3044715,580
Jenin,الجديدة,مسجد الهدى,مسجد الهدى,Al-Huda Mosque,مسجد الهدى,place_of_worship,32.3342503,35.3033625,301
Jenin,الجديدة,شارع المطروحة,شارع المطروحة,,شارع المطروحة,secondary,32.3419156,35.3039882,778
